"species"	"month"	"year"	"age.years"	"ind.code"	"Plot"	"Subplot"	"species.group"	"Trunks"	"Total.height.m"	"crown.diameter1.m"	"crown.diameter2.m"	"crown.height.m"	"species.status"	"DBH.cm"	"RCD.cm"
"Croton floribundus"	"May"	2013	1.75	"3816cr.fl.r2"	3	2	"filling"	1	5.35	4.15	4.6	3	1	13.4605569514274	9.597
"Croton floribundus"	"November"	2013	2.25	"3816cr.fl.r2"	3	2	"filling"	1	5.6	3.9	4.63	2	1	15.0358889681972	8.658
"Croton floribundus"	"June"	2014	2.75	"3816cr.fl.r2"	3	2	"filling"	1	7.15	6.43	5	4.5	1	20.1848629170216	12.065
"Croton floribundus"	"December"	2014	3.25	"3816cr.fl.r2"	3	2	"filling"	1	9.3	5.95	6.1	5.8	1	22.3510665401085	12.73
"Croton floribundus"	"August"	2019	7.75	"3816cr.fl.r2"	3	2	"filling"	1	9.1	4.14	3.88	2.8	1	14.0079497833565	11.1743910861531
"Croton floribundus"	"June"	2011	0.5	"3818cr.fl"	3	3	"filling"	1	0.35	0.58	0.27	0.1	1	NA	1.594
"Croton floribundus"	"November"	2011	1	"3818cr.fl"	3	3	"filling"	1	0.5	0.24	0.33	0.3	1	NA	0.602
"Croton floribundus"	"June"	2012	1.5	"3818cr.fl"	3	3	"filling"	1	1.9	1.71	1.4	0.7	1	NA	3.492
"Croton floribundus"	"November"	2012	2	"3818cr.fl"	3	3	"filling"	1	2.45	2.25	1.86	1.15	1	NA	4.979
"Croton floribundus"	"May"	2013	2.5	"3818cr.fl"	3	3	"filling"	1	4.5	4.35	3.9	2.5	1	9.46403330210468	8.043
"Croton floribundus"	"November"	2013	3	"3818cr.fl"	3	3	"filling"	1	4.25	3.59	3.6	2.5	1	10.633265502742	9.535
"Croton floribundus"	"June"	2014	3.5	"3818cr.fl"	3	3	"filling"	1	7	4.8	5.6	3.75	1	14.8601915227535	12.032
"Croton floribundus"	"December"	2014	4	"3818cr.fl"	3	3	"filling"	1	8.2	5.16	5.45	3.75	1	17.0159783785551	13.82
"Croton floribundus"	"August"	2019	8.5	"3818cr.fl"	3	3	"filling"	1	11.2	3.9	5.39	4.4	1	23.8207475017364	15.0454436105586
"Croton floribundus"	"June"	2011	0.25	"3819cr.fl.r1"	3	3	"filling"	1	0.28	0.09	0.12	0.17	1	NA	0.287
"Croton floribundus"	"November"	2011	0.75	"3819cr.fl.r1"	3	3	"filling"	1	0.26	0.21	0.16	0.1	1	NA	0.636
"Croton floribundus"	"June"	2012	1.25	"3819cr.fl.r1"	3	3	"filling"	1	1.6	0.73	0.67	1	1	NA	2.249
"Croton floribundus"	"November"	2012	1.75	"3819cr.fl.r1"	3	3	"filling"	1	2.3	1.26	1.31	1.6	1	NA	3.993
"Croton floribundus"	"May"	2013	2.25	"3819cr.fl.r1"	3	3	"filling"	1	4	3.6	3.9	2.35	1	6.366197724	8.033
"Croton floribundus"	"November"	2013	2.75	"3819cr.fl.r1"	3	3	"filling"	1	4.2	3.92	3.22	2	1	NA	8.881
"Croton floribundus"	"June"	2014	3.25	"3819cr.fl.r1"	3	3	"filling"	1	5.9	5.56	5.25	4.1	1	12.47774754	12.449
"Croton floribundus"	"December"	2014	3.75	"3819cr.fl.r1"	3	3	"filling"	1	8.2	5.48	5.1	2.75	1	15.02422663	14.54
"Croton floribundus"	"August"	2019	8.25	"3819cr.fl.r1"	3	3	"filling"	1	11.9	8.8	5.99	3.7	1	29.44366447	17.2636292441776
"Croton floribundus"	"June"	2011	0.5	"3820cr.fl"	3	3	"filling"	1	0.63	0.28	0.47	0.3	1	NA	2.3
"Croton floribundus"	"November"	2011	1	"3820cr.fl"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"June"	2012	0.5	"3820cr.fl.r3"	3	3	"filling"	1	0.3	0.05	0.06	0.25	1	NA	0.5
"Croton floribundus"	"November"	2012	1	"3820cr.fl.r3"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"3820cr.fl.r4"	3	3	"filling"	1	2.2	0.8	0.89	1.5	1	NA	2.083
"Croton floribundus"	"November"	2013	1	"3820cr.fl.r4"	3	3	"filling"	1	1.6	0.85	0.76	0.5	1	NA	2.755
"Croton floribundus"	"June"	2014	1.5	"3820cr.fl.r4"	3	3	"filling"	1	3.15	3.18	3.33	1.6	1	NA	4.085
"Croton floribundus"	"December"	2014	2	"3820cr.fl.r4"	3	3	"filling"	1	4.75	3.2	2.45	3.25	1	NA	5.27
"Croton floribundus"	"August"	2019	6.5	"3820cr.fl.r4"	3	3	"filling"	1	10	2.72	2.63	4.6	1	9.931268449	9.5661802554133
"Croton floribundus"	"June"	2011	0.5	"3822cr.fl"	3	3	"filling"	1	0.37	0.16	0.26	0.33	1	NA	1.1
"Croton floribundus"	"November"	2011	1	"3822cr.fl"	3	3	"filling"	1	0.25	0.51	0.26	0.15	1	NA	0.46
"Croton floribundus"	"June"	2012	1.5	"3822cr.fl"	3	3	"filling"	1	0.7	0.47	0.33	0.6	1	NA	1.868
"Croton floribundus"	"November"	2012	2	"3822cr.fl"	3	3	"filling"	1	1.45	1	1.5	0.9	1	NA	2.134
"Croton floribundus"	"May"	2013	2.5	"3822cr.fl"	3	3	"filling"	1	3	2.85	2.98	1.75	1	NA	5.655
"Croton floribundus"	"November"	2013	3	"3822cr.fl"	3	3	"filling"	1	3	2.2	2.1	1.7	1	NA	6.25
"Croton floribundus"	"June"	2014	3.5	"3822cr.fl"	3	3	"filling"	1	5	4.78	3.9	2.5	1	9.82025980249002	8.045
"Croton floribundus"	"December"	2014	4	"3822cr.fl"	3	3	"filling"	1	6.3	4.84	4	3.25	1	13.7003474089461	17.18
"Croton floribundus"	"August"	2019	8.5	"3822cr.fl"	3	3	"filling"	1	13.1	7.03	8.19	6.2	1	24.2788244389616	15.2261504726695
"Croton floribundus"	"June"	2011	0.5	"3823cr.fl"	3	3	"filling"	1	0.3	0.19	0.24	0.25	1	NA	0.634
"Croton floribundus"	"November"	2011	1	"3823cr.fl"	3	3	"filling"	1	0.45	0.56	0.57	0.1	1	NA	0.535
"Croton floribundus"	"June"	2012	1.5	"3823cr.fl"	3	3	"filling"	1	1.45	0.7	0.52	1.05	1	NA	2.548
"Croton floribundus"	"November"	2012	2	"3823cr.fl"	3	3	"filling"	1	1.8	1.3	1.2	0.9	1	NA	3.132
"Croton floribundus"	"May"	2013	2.5	"3823cr.fl"	3	3	"filling"	1	2.75	2.8	2.4	1.8	1	NA	5.426
"Croton floribundus"	"November"	2013	3	"3823cr.fl"	3	3	"filling"	1	2.75	2.8	2.7	1.5	1	NA	5.994
"Croton floribundus"	"June"	2014	3.5	"3823cr.fl"	3	3	"filling"	1	4.9	3.7	3.11	2.5	1	NA	7.647
"Croton floribundus"	"December"	2014	4	"3823cr.fl"	3	3	"filling"	1	5.8	3.84	3.73	3.25	1	7.384789359	9.55
"Croton floribundus"	"August"	2019	8.5	"3823cr.fl"	3	3	"filling"	1	10.7	2.51	4.92	5.1	1	13.20986028	10.8595525991757
"Croton floribundus"	"June"	2011	0.5	"3824cr.fl"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2011	0.25	"3824cr.fl.r2"	3	3	"filling"	1	0.08	0.06	0.07	0.06	1	NA	0.396
"Croton floribundus"	"June"	2012	0.75	"3824cr.fl.r2"	3	3	"filling"	1	0.5	0.25	0.33	0.45	1	NA	1.789
"Croton floribundus"	"November"	2012	1.25	"3824cr.fl.r2"	3	3	"filling"	1	0.55	0.3	0.31	0.2	1	NA	1.024
"Croton floribundus"	"May"	2013	1.75	"3824cr.fl.r2"	3	3	"filling"	1	1.55	1.45	0.98	0.8	1	NA	3.025
"Croton floribundus"	"November"	2013	2.25	"3824cr.fl.r2"	3	3	"filling"	1	0.75	0.8	0.68	0.3	1	NA	0.8
"Croton floribundus"	"June"	2014	2.75	"3824cr.fl.r2"	3	3	"filling"	1	2.4	2.3	2.64	0.6	1	NA	3.326
"Croton floribundus"	"December"	2014	3.25	"3824cr.fl.r2"	3	3	"filling"	1	3.2	2.1	1.6	1.4	1	NA	4.92
"Croton floribundus"	"August"	2019	7.75	"3824cr.fl.r2"	3	3	"filling"	1	10.6	3.63	2.84	5.4	1	11.30000096	10.1061318160185
"Croton floribundus"	"June"	2011	0.5	"382cr.fl"	3	1	"filling"	1	0.97	0.45	0.55	0.5	1	NA	1.666
"Croton floribundus"	"November"	2011	1	"382cr.fl"	3	1	"filling"	1	0.35	0.42	0.4	0.2	1	NA	0.696
"Croton floribundus"	"June"	2012	1.5	"382cr.fl"	3	1	"filling"	1	2.2	0.83	1.51	0.5	1	NA	2.875
"Croton floribundus"	"November"	2012	2	"382cr.fl"	3	1	"filling"	1	2.75	1.2	1.92	1.2	1	NA	5.227
"Croton floribundus"	"May"	2013	2.5	"382cr.fl"	3	1	"filling"	1	4.2	2.65	3.47	1.75	1	5.156620156	7.397
"Croton floribundus"	"November"	2013	3	"382cr.fl"	3	1	"filling"	1	2.5	1.4	1.4	1	1	7.85806478444507	6.812
"Croton floribundus"	"June"	2014	3.5	"382cr.fl"	3	1	"filling"	1	5	5.5	4.63	2	1	11.0956452637676	8.183
"Croton floribundus"	"December"	2014	4	"382cr.fl"	3	1	"filling"	1	6.25	5.85	4.42	3	1	14.2742021649045	8.98
"Croton floribundus"	"August"	2019	8.5	"382cr.fl"	3	1	"filling"	1	15.2	9.54	10.23	9.3	1	30.3794228341598	17.6327767474456
"Croton floribundus"	"June"	2011	0.25	"383cr.fl.r1"	3	1	"filling"	1	0.07	NA	NA	NA	1	NA	0.439
"Croton floribundus"	"November"	2011	0.75	"383cr.fl.r1"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"June"	2012	0.5	"383cr.fl.r3"	3	1	"filling"	1	0.6	0.6	0.55	0.4	1	NA	1.369
"Croton floribundus"	"November"	2012	1	"383cr.fl.r3"	3	1	"filling"	1	0.85	0.87	0.9	0.45	1	NA	2.15
"Croton floribundus"	"May"	2013	1.5	"383cr.fl.r3"	3	1	"filling"	1	2.8	5.98	2.3	1.65	1	NA	4.484
"Croton floribundus"	"November"	2013	2	"383cr.fl.r3"	3	1	"filling"	1	1.25	1.27	1.8	0.5	1	NA	4.849
"Croton floribundus"	"June"	2014	2.5	"383cr.fl.r3"	3	1	"filling"	1	3.85	2.84	2.84	1.25	1	NA	4.169
"Croton floribundus"	"December"	2014	3	"383cr.fl.r3"	3	1	"filling"	1	5	3.1	3.16	3.6	1	NA	5.25
"Croton floribundus"	"August"	2019	7.5	"383cr.fl.r3"	3	1	"filling"	1	12.6	3.2	3.89	4.8	1	16.1595179536112	12.0231636417409
"Croton floribundus"	"June"	2011	0.5	"384cr.fl"	3	1	"filling"	1	0.46	0.54	0.38	0.15	1	NA	1.66
"Croton floribundus"	"November"	2011	1	"384cr.fl"	3	1	"filling"	1	0.6	0.33	0.4	0.25	1	NA	0.826
"Croton floribundus"	"June"	2012	1.5	"384cr.fl"	3	1	"filling"	1	2.05	1.62	1.33	1.4	1	NA	3.438
"Croton floribundus"	"November"	2012	2	"384cr.fl"	3	1	"filling"	1	2.7	2.24	2.34	1.1	1	NA	4.999
"Croton floribundus"	"May"	2013	2.5	"384cr.fl"	3	1	"filling"	1	3.6	3.33	3.7	0.9	1	7.87892523058967	7.403
"Croton floribundus"	"November"	2013	3	"384cr.fl"	3	1	"filling"	1	2.8	2.1	2.3	1.5	1	9.16096737267783	8.8
"Croton floribundus"	"June"	2014	3.5	"384cr.fl"	3	1	"filling"	1	5	3.93	5.26	2.5	1	11.7072281743921	9.511
"Croton floribundus"	"December"	2014	4	"384cr.fl"	3	1	"filling"	1	6	4.3	4.21	3.25	1	13.9262666924262	10.95
"Croton floribundus"	"August"	2019	8.5	"384cr.fl"	3	1	"filling"	1	11	5.44	4.53	5.2	1	21.3344811805217	14.0646359148027
"Croton floribundus"	"June"	2011	0.5	"386cr.fl"	3	1	"filling"	1	0.65	0.36	0.44	0.1	1	NA	1.895
"Croton floribundus"	"November"	2011	1	"386cr.fl"	3	1	"filling"	1	0.6	0.47	0.63	0.2	1	NA	0.712
"Croton floribundus"	"June"	2012	1.5	"386cr.fl"	3	1	"filling"	1	2.2	1.82	2.4	0.2	1	NA	3.683
"Croton floribundus"	"November"	2012	2	"386cr.fl"	3	1	"filling"	1	2.8	2.57	2.36	1.25	1	NA	5.039
"Croton floribundus"	"May"	2013	2.5	"386cr.fl"	3	1	"filling"	1	4.5	5.01	4.08	2	1	9.10433050345484	7.428
"Croton floribundus"	"November"	2013	3	"386cr.fl"	3	1	"filling"	1	5	4	3.8	2	1	10.6002449342076	8.243
"Croton floribundus"	"June"	2014	3.5	"386cr.fl"	3	1	"filling"	1	6.8	7.13	6.17	3.7	1	16.3928046205369	10.89
"Croton floribundus"	"December"	2014	4	"386cr.fl"	3	1	"filling"	1	8.25	6.82	5.19	3.25	1	17.0980711637174	12.55
"Croton floribundus"	"August"	2019	8.5	"386cr.fl"	3	1	"filling"	1	13.9	7.74	8.49	7.4	1	28.6284308731656	16.9420275803529
"Croton floribundus"	"June"	2011	0.5	"387cr.fl"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2011	1	"387cr.fl"	3	1	"filling"	1	0.05	0.04	0.05	0.03	1	NA	0.516
"Croton floribundus"	"June"	2012	1.5	"387cr.fl"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2012	2	"387cr.fl"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"387cr.fl.r4"	3	1	"filling"	1	2.25	0.65	0.7	1.2	1	NA	1.959
"Croton floribundus"	"November"	2013	1	"387cr.fl.r4"	3	1	"filling"	1	2.2	0.8	0.8	1	1	NA	2.573
"Croton floribundus"	"June"	2014	1.5	"387cr.fl.r4"	3	1	"filling"	1	3.5	2.41	2	1.75	1	NA	4.217
"Croton floribundus"	"December"	2014	2	"387cr.fl.r4"	3	1	"filling"	1	5.1	3.62	3.24	1.75	1	NA	5.8
"Croton floribundus"	"August"	2019	6.5	"387cr.fl.r4"	3	1	"filling"	1	12.8	6.12	4.29	6.2	1	15.91549431	11.9268987060186
"Croton floribundus"	"June"	2011	0.5	"388cr.fl"	3	1	"filling"	1	0.4	0.46	0.28	0.1	1	NA	1.551
"Croton floribundus"	"November"	2011	1	"388cr.fl"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"June"	2012	0.5	"388cr.fl.r3"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2012	1	"388cr.fl.r3"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"388cr.fl.r4"	3	1	"filling"	1	1.55	0.6	0.62	1	1	NA	1.568
"Croton floribundus"	"November"	2013	1	"388cr.fl.r4"	3	1	"filling"	1	0.8	1.1	0.61	0.2	1	NA	2.554
"Croton floribundus"	"June"	2014	1.5	"388cr.fl.r4"	3	1	"filling"	1	3	1.7	1.3	1.2	1	NA	2.812
"Croton floribundus"	"December"	2014	2	"388cr.fl.r4"	3	1	"filling"	1	4.1	2.75	2.36	2.75	1	NA	4.65
"Croton floribundus"	"August"	2019	6.5	"388cr.fl.r4"	3	1	"filling"	1	8.8	2.92	3.68	4	1	12.89155039	10.7339824673346
"Croton floribundus"	"June"	2011	0.25	"41110cr.fl.r1"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2011	0.25	"41110cr.fl.r2"	4	2	"filling"	1	NA	NA	NA	NA	1	NA	0.168
"Croton floribundus"	"June"	2012	0.5	"41110cr.fl.r3"	4	2	"filling"	1	NA	NA	NA	NA	1	NA	0.256
"Croton floribundus"	"November"	2012	1	"41110cr.fl.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"41110cr.fl.r4"	4	2	"filling"	1	2.3	0.8	0.7	1.2	1	NA	2.269
"Croton floribundus"	"November"	2013	1	"41110cr.fl.r4"	4	2	"filling"	1	0.85	1	0.8	0.5	1	NA	2.815
"Croton floribundus"	"June"	2014	1.5	"41110cr.fl.r4"	4	2	"filling"	1	4.1	2.7	2	2.5	1	NA	5.228
"Croton floribundus"	"December"	2014	2	"41110cr.fl.r4"	4	2	"filling"	1	5.6	2.54	2.76	2.75	1	5.347606088	8.17
"Croton floribundus"	"August"	2019	6.5	"41110cr.fl.r4"	4	2	"filling"	1	12.3	3.52	3.93	5.3	1	15.59718442	11.8013285741774
"Croton floribundus"	"June"	2011	0.5	"41111cr.fl"	4	2	"filling"	1	1	0.19	0.1	0.9	1	NA	1.669
"Croton floribundus"	"November"	2011	1	"41111cr.fl"	4	2	"filling"	1	0.5	0.23	0.3	0.3	1	NA	0.708
"Croton floribundus"	"June"	2012	1.5	"41111cr.fl"	4	2	"filling"	1	2.8	1.1	1.49	1.85	1	NA	3.867
"Croton floribundus"	"November"	2012	2	"41111cr.fl"	4	2	"filling"	1	3.4	1.6	2.32	2.5	1	NA	6.01
"Croton floribundus"	"May"	2013	2.5	"41111cr.fl"	4	2	"filling"	1	5.75	4.2	4.5	2.4	1	10.9500451466826	9.12
"Croton floribundus"	"November"	2013	3	"41111cr.fl"	4	2	"filling"	1	4	2.8	3.27	1.5	1	12.226456343297	9.509
"Croton floribundus"	"June"	2014	3.5	"41111cr.fl"	4	2	"filling"	1	6	5.13	4.92	1.2	1	15.3661933974233	19.09859317
"Croton floribundus"	"December"	2014	4	"41111cr.fl"	4	2	"filling"	1	6.6	4.2	4.4	2.8	1	17.2062908755401	13.01
"Croton floribundus"	"August"	2019	8.5	"41111cr.fl"	4	2	"filling"	1	14.9	4.07	6.87	9.3	1	24.8281711269231	15.4428623569086
"Croton floribundus"	"June"	2011	0.5	"41112cr.fl"	4	2	"filling"	1	1.1	0.18	0.2	0.8	1	NA	1.784
"Croton floribundus"	"November"	2011	1	"41112cr.fl"	4	2	"filling"	1	0.6	0.37	0.54	0.3	1	NA	0.782
"Croton floribundus"	"June"	2012	1.5	"41112cr.fl"	4	2	"filling"	1	2.1	1.8	2.01	0.8	1	NA	3.24
"Croton floribundus"	"November"	2012	2	"41112cr.fl"	4	2	"filling"	1	2.8	2.69	2.45	1.1	1	NA	5.648
"Croton floribundus"	"May"	2013	2.5	"41112cr.fl"	4	2	"filling"	1	3.8	4.8	5	0.7	1	NA	6.879
"Croton floribundus"	"November"	2013	3	"41112cr.fl"	4	2	"filling"	1	4	4.1	4.17	2	1	9.63533016323342	7.243
"Croton floribundus"	"June"	2014	3.5	"41112cr.fl"	4	2	"filling"	1	6.5	4.5	5.02	5	1	13.1899028945411	9.411
"Croton floribundus"	"December"	2014	4	"41112cr.fl"	4	2	"filling"	1	7.85	4.65	5.08	3.75	1	15.190953722618	10.06
"Croton floribundus"	"August"	2019	8.5	"41112cr.fl"	4	2	"filling"	1	12.7	6.15	6.36	6.9	1	25.149925771837	15.5697914108012
"Croton floribundus"	"June"	2011	0.5	"41114cr.fl"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2011	0.25	"41114cr.fl.r2"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"June"	2012	0.5	"41114cr.fl.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2012	1	"41114cr.fl.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"41114cr.fl.r4"	4	2	"filling"	1	0.8	0.3	1.25	0.45	1	NA	1.717
"Croton floribundus"	"November"	2013	1	"41114cr.fl.r4"	4	2	"filling"	1	1.15	0.82	0.89	0.75	1	NA	2.507
"Croton floribundus"	"June"	2014	1.5	"41114cr.fl.r4"	4	2	"filling"	1	3.8	3.94	2.4	2	1	NA	8.336
"Croton floribundus"	"December"	2014	2	"41114cr.fl.r4"	4	2	"filling"	1	5.65	3.6	4.2	3.2	1	7.257465405	10.87
"Croton floribundus"	"August"	2019	6.5	"41114cr.fl.r4"	4	2	"filling"	1	10.5	2.9	2.67	4.7	1	17.3177546020205	12.4800766476297
"Croton floribundus"	"June"	2011	0.25	"41115cr.fl.r1"	4	2	"filling"	1	0.16	NA	NA	NA	1	NA	0.391
"Croton floribundus"	"November"	2011	0.75	"41115cr.fl.r1"	4	2	"filling"	1	0.05	0.05	0.06	0.03	1	NA	0.327
"Croton floribundus"	"June"	2012	1.25	"41115cr.fl.r1"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2012	1.75	"41115cr.fl.r1"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"41115cr.fl.r4"	4	2	"filling"	1	1.5	0.94	0.9	0.6	1	NA	2.481
"Croton floribundus"	"November"	2013	1	"41115cr.fl.r4"	4	2	"filling"	1	1.3	1.15	1.12	0.6	1	NA	3.252
"Croton floribundus"	"June"	2014	1.5	"41115cr.fl.r4"	4	2	"filling"	1	3.7	4.12	2.94	1.2	1	NA	7.241
"Croton floribundus"	"December"	2014	2	"41115cr.fl.r4"	4	2	"filling"	1	7.6	5.9	4.1	1.25	1	5.888732894	10.41
"Croton floribundus"	"August"	2019	6.5	"41115cr.fl.r4"	4	2	"filling"	1	11.3	6.86	6.69	5.7	1	25.11465002	15.5558754724401
"Croton floribundus"	"June"	2011	0.5	"41116cr.fl"	4	2	"filling"	1	1.65	0.51	0.57	0.15	1	NA	3.282
"Croton floribundus"	"November"	2011	1	"41116cr.fl"	4	2	"filling"	1	0.4	0.46	0.54	0.2	1	NA	0.586
"Croton floribundus"	"June"	2012	1.5	"41116cr.fl"	4	2	"filling"	1	2.55	2.13	2.35	0.85	1	NA	3.373
"Croton floribundus"	"November"	2012	2	"41116cr.fl"	4	2	"filling"	1	3.25	2.72	2.7	2	1	NA	5.958
"Croton floribundus"	"May"	2013	2.5	"41116cr.fl"	4	2	"filling"	1	4.8	5.15	5.68	1.5	1	11.8655747418876	9.458
"Croton floribundus"	"November"	2013	3	"41116cr.fl"	4	2	"filling"	1	5	4.35	5.15	2.5	1	15.1998886766998	9.219
"Croton floribundus"	"June"	2014	3.5	"41116cr.fl"	4	2	"filling"	1	7.9	6.78	6.11	3.5	1	19.5985079724691	10.269
"Croton floribundus"	"December"	2014	4	"41116cr.fl"	4	2	"filling"	1	9	4.2	6.4	3.25	1	24.7096237383553	11.1
"Croton floribundus"	"August"	2019	8.5	"41116cr.fl"	4	2	"filling"	1	15.6	6.32	6.16	8.7	1	36.3723891802124	19.9969432337384
"Croton floribundus"	"June"	2011	0.25	"41118cr.fl.r1"	4	3	"filling"	1	0.6	NA	NA	NA	1	NA	0.297
"Croton floribundus"	"November"	2011	0.25	"41118cr.fl.r2"	4	3	"filling"	1	0.12	0.13	0.15	0.05	1	NA	0.624
"Croton floribundus"	"June"	2012	0.75	"41118cr.fl.r2"	4	3	"filling"	1	1.7	0.74	0.81	0.65	1	NA	2.862
"Croton floribundus"	"November"	2012	1.25	"41118cr.fl.r2"	4	3	"filling"	1	2.5	1.7	1.9	1.4	1	NA	4.738
"Croton floribundus"	"May"	2013	1.75	"41118cr.fl.r2"	4	3	"filling"	1	4.3	3.6	3.56	2.75	1	7.321127382	8.642
"Croton floribundus"	"November"	2013	2.25	"41118cr.fl.r2"	4	3	"filling"	1	4.5	4.43	3.68	3.6	1	9.294648677	10.005
"Croton floribundus"	"June"	2014	2.75	"41118cr.fl.r2"	4	3	"filling"	1	7.5	5.31	5.75	3.5	1	12.82788841	12.002
"Croton floribundus"	"December"	2014	3.25	"41118cr.fl.r2"	4	3	"filling"	1	8	4.9	5	4.25	1	15.75633937	13.63
"Croton floribundus"	"August"	2019	7.75	"41118cr.fl.r2"	4	3	"filling"	1	15	7.26	9.78	7.7	1	27.1200023	16.3469672923882
"Croton floribundus"	"June"	2011	0.5	"41119cr.fl"	4	3	"filling"	1	0.25	0.26	0.2	0.07	1	NA	1.449
"Croton floribundus"	"November"	2011	1	"41119cr.fl"	4	3	"filling"	1	0.5	0.3	0.49	0.1	1	NA	0.812
"Croton floribundus"	"June"	2012	1.5	"41119cr.fl"	4	3	"filling"	1	2.8	1.53	1.75	0.3	1	NA	3.815
"Croton floribundus"	"November"	2012	2	"41119cr.fl"	4	3	"filling"	1	2.5	1.71	2.33	1.25	1	NA	6.152
"Croton floribundus"	"May"	2013	2.5	"41119cr.fl"	4	3	"filling"	1	4.45	4.14	4.55	1.2	1	9.612958563	11.237
"Croton floribundus"	"November"	2013	3	"41119cr.fl"	4	3	"filling"	1	4.5	4.66	4.62	2.4	1	11.77746579	12.469
"Croton floribundus"	"June"	2014	3.5	"41119cr.fl"	4	3	"filling"	1	6.75	5.4	5.65	4	1	16.32929716	15.374
"Croton floribundus"	"December"	2014	4	"41119cr.fl"	4	3	"filling"	1	8.25	6.2	6.4	4.25	1	19.73521294	24.19
"Croton floribundus"	"August"	2019	8.5	"41119cr.fl"	4	3	"filling"	1	15.5	10.66	10.09	10.8	1	35.65070725	19.7122467854937
"Croton floribundus"	"June"	2011	0.5	"41120cr.fl"	4	3	"filling"	1	1.2	0.5	0.85	0.15	1	NA	2.912
"Croton floribundus"	"November"	2011	1	"41120cr.fl"	4	3	"filling"	1	0.76	0.77	0.78	0.2	1	NA	0.974
"Croton floribundus"	"June"	2012	1.5	"41120cr.fl"	4	3	"filling"	1	2.5	2.2	1.9	0.9	1	NA	4.46
"Croton floribundus"	"November"	2012	2	"41120cr.fl"	4	3	"filling"	1	3.25	2.73	2.75	1.2	1	NA	7.152
"Croton floribundus"	"May"	2013	2.5	"41120cr.fl"	4	3	"filling"	1	5.2	5	5.43	2.2	1	13.7058190001837	10.66
"Croton floribundus"	"November"	2013	3	"41120cr.fl"	4	3	"filling"	1	5.1	4.72	4.3	2.75	1	15.2002886264677	11.094
"Croton floribundus"	"June"	2014	3.5	"41120cr.fl"	4	3	"filling"	1	6.8	5.35	5.26	4.8	1	18.9281736662911	13.972
"Croton floribundus"	"December"	2014	4	"41120cr.fl"	4	3	"filling"	1	7.75	5.3	5.4	4.75	1	21.8694876193504	14.74
"Croton floribundus"	"August"	2019	8.5	"41120cr.fl"	4	3	"filling"	1	14.2	5.9	9.3	10.2	1	33.0530294382668	18.6874883486753
"Croton floribundus"	"June"	2011	0.5	"41122cr.fl"	4	3	"filling"	1	1.05	0.08	0.15	0.3	1	NA	1.38
"Croton floribundus"	"November"	2011	1	"41122cr.fl"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"June"	2012	0.5	"41122cr.fl.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"November"	2012	1	"41122cr.fl.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Croton floribundus"	"May"	2013	0.5	"41122cr.fl.r4"	4	3	"filling"	1	1.75	1.05	0.64	0.6	1	NA	2.152
"Croton floribundus"	"November"	2013	1	"41122cr.fl.r4"	4	3	"filling"	1	1.5	1.15	0.98	1.1	1	NA	2.082
"Croton floribundus"	"June"	2014	1.5	"41122cr.fl.r4"	4	3	"filling"	1	2.2	2.43	1.64	0.9	1	NA	3.079
"Croton floribundus"	"December"	2014	2	"41122cr.fl.r4"	4	3	"filling"	1	2.95	3.4	2.5	1.5	1	NA	0.45
"Croton floribundus"	"August"	2019	6.5	"41122cr.fl.r4"	4	3	"filling"	1	4.6	4.97	2.93	2.9	1	NA	2.32
